price,year,make,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
9450.0,2014.0,toyota,tacoma,good,6 cylinders,gas,245268.0,clean,automatic,4wd,full-size,truck,white,nc
29999.0,2017.0,nissan,lifted titan pro-4x 4x4,excellent,8 cylinders,gas,45000.0,salvage,automatic,4wd,full-size,truck,grey,nc
6995.0,2013.0,hyundai,accent se,excellent,4 cylinders,gas,107565.0,clean,automatic,fwd,full-size,hatchback,blue,nc
13950.0,2012.0,jeep,grand cherokee overland 4x4,excellent,8 cylinders,gas,130788.0,clean,automatic,4wd,compact,SUV,grey,nc
8481.0,2011.0,gmc,acadia,excellent,6 cylinders,gas,113254.0,clean,automatic,4wd,full-size,sedan,white,nc
5500.0,2006.0,ford,escape xlt 4x4,excellent,6 cylinders,gas,158000.0,clean,automatic,4wd,mid-size,SUV,grey,nc
32000.0,2015.0,chevrolet,silverado,good,6 cylinders,diesel,136000.0,salvage,automatic,4wd,full-size,sedan,white,nc
8000.0,2013.0,dodge,dart limited,fair,4 cylinders,gas,62025.0,clean,manual,4wd,mid-size,sedan,black,nc
58999.0,2017.0,ford,f-250,good,6 cylinders,other,83666.0,clean,automatic,4wd,full-size,pickup,silver,nc
9499.0,2009.0,mercedes-benz,benz c350 amg,excellent,6 cylinders,gas,100000.0,clean,automatic,4wd,full-size,sedan,white,nc
46932.0,2015.0,chevrolet,silverado 2500 high ct,good,6 cylinders,diesel,123975.0,clean,automatic,4wd,full-size,sedan,white,nc
10495.0,2013.0,toyota,camry,good,6 cylinders,gas,132031.0,clean,automatic,fwd,full-size,sedan,white,nc
13900.0,2016.0,kia,optima,good,4 cylinders,gas,63661.0,clean,automatic,fwd,full-size,sedan,grey,nc
15590.0,2016.0,ford,Scion iM Hatchback 4D,good,6 cylinders,other,64923.0,clean,other,fwd,full-size,hatchback,blue,nc
65767.67399166214,2019.0,mercedes-benz,glc,excellent,8 cylinders,gas,14954.0,clean,automatic,4wd,full-size,sedan,grey,nc
5700.0,2007.0,ford,edge sel awd,good,6 cylinders,gas,143762.0,clean,automatic,fwd,mid-size,SUV,orange,nc
14000.0,2006.0,toyota,tacoma prerunner sr5,excellent,6 cylinders,gas,233384.0,clean,automatic,rwd,full-size,truck,silver,nc
6495.0,2012.0,ford,focus,good,6 cylinders,gas,112100.0,clean,automatic,4wd,full-size,other,white,nc
14999.0,2016.0,lexus,ct200h,excellent,4 cylinders,gas,40000.0,salvage,automatic,fwd,full-size,hatchback,silver,nc
367.0,2003.0,ram,2500,good,6 cylinders,diesel,196852.0,clean,other,4wd,full-size,pickup,red,nc
18590.0,2014.0,mazda,mazda3 s grand touring,good,6 cylinders,gas,42371.0,clean,other,fwd,full-size,sedan,silver,nc
38590.0,2019.0,toyota,tacoma double cab trd,good,6 cylinders,other,12992.0,clean,other,4wd,full-size,pickup,black,nc
33607.0,2016.0,porsche,cayenne,good,6 cylinders,gas,52115.0,clean,automatic,4wd,mid-size,SUV,white,nc
8995.0,2013.0,toyota,prius,good,6 cylinders,gas,124387.0,clean,automatic,4wd,full-size,other,red,nc
24800.0,2014.0,jeep,wrangler unlimited,good,6 cylinders,gas,89610.0,clean,manual,4wd,full-size,SUV,red,nc
10000.0,1982.955724281848,chevrolet,cheyenne super,good,8 cylinders,gas,95000.0,clean,automatic,rwd,full-size,truck,black,nc
33590.0,2019.0,infiniti,qx50 essential sport,good,6 cylinders,other,16808.0,clean,other,4wd,full-size,hatchback,white,nc
38990.0,2020.0,acura,mdx sport utility 4d,good,6 cylinders,other,2512.0,clean,other,fwd,full-size,SUV,black,nc
39590.0,2020.0,infiniti,qx60 luxe sport utility,good,6 cylinders,other,8140.0,clean,other,4wd,full-size,SUV,white,nc
15301.0,2013.0,bmw,3 series,good,4 cylinders,gas,32359.0,clean,automatic,rwd,mid-size,sedan,white,nc
15998.0,2014.0,mercedes-benz,e-class,good,6 cylinders,gas,97041.0,clean,automatic,rwd,mid-size,sedan,silver,nc
23000.0,2017.0,toyota,86,good,4 cylinders,gas,42000.0,clean,manual,rwd,full-size,sedan,blue,nc
28059.0,2015.0,chevrolet,silverado 1500 lt,good,8 cylinders,other,129722.0,clean,automatic,4wd,full-size,pickup,silver,nc
32990.0,2018.0,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,29979.0,clean,other,4wd,full-size,pickup,black,nc
27481.0,2013.0,chevrolet,silverado 1500 crew cab,excellent,6 cylinders,gas,133141.0,clean,automatic,4wd,full-size,pickup,black,nc
18900.0,2012.0,jeep,wrangler,excellent,6 cylinders,gas,84000.0,clean,manual,4wd,full-size,wagon,white,nc
34995.0,2016.0,dodge,charger r/t scat pack,good,6 cylinders,gas,56560.0,clean,automatic,rwd,full-size,sedan,grey,nc
19998.0,2016.0,mercedes-benz,c-class,good,4 cylinders,gas,52776.0,clean,automatic,rwd,compact,sedan,silver,nc
5900.0,1999.0,mercedes-benz,clk-class,excellent,6 cylinders,gas,123000.0,clean,automatic,4wd,mid-size,convertible,white,nc
48900.0,2015.0,ford,super duty f-250 srw,excellent,8 cylinders,diesel,134000.0,clean,automatic,4wd,full-size,truck,white,nc
31900.0,2015.0,gmc,sierra 1500,excellent,8 cylinders,gas,145000.0,clean,automatic,4wd,full-size,truck,grey,nc
36590.0,2019.0,gmc,sierra 1500 limited double,good,8 cylinders,gas,14222.0,clean,other,4wd,full-size,pickup,blue,nc
37999.0,2018.0,mercedes-benz,gle-class,good,6 cylinders,gas,31703.0,clean,automatic,4wd,full-size,SUV,black,nc
29788.0,2017.0,chevrolet,silverado 1500 lt,good,6 cylinders,gas,1.0,clean,automatic,4wd,full-size,sedan,white,nc
36900.0,2018.0,chevrolet,tahoe,excellent,8 cylinders,gas,98000.0,clean,automatic,4wd,full-size,SUV,silver,nc
15998.0,2014.0,mercedes-benz,e-class,good,6 cylinders,gas,97041.0,clean,automatic,rwd,mid-size,sedan,silver,nc
48992.0,2014.0,ford,f450 super duty king ranch,good,6 cylinders,diesel,167092.0,clean,automatic,4wd,full-size,sedan,white,nc
32990.0,2018.0,ford,f150 super cab xlt pickup,good,8 cylinders,gas,20558.0,clean,other,4wd,full-size,pickup,white,nc
48900.0,2015.0,ford,super duty f-250 srw,excellent,8 cylinders,diesel,134000.0,clean,automatic,4wd,full-size,truck,white,nc
11499.0,2015.0,chevrolet,equinox lt,good,6 cylinders,other,112439.0,clean,automatic,fwd,full-size,other,white,nc
27990.0,2012.0,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,68696.0,clean,other,4wd,full-size,pickup,black,nc
2400.0,1995.0,chevrolet,c1500,good,6 cylinders,gas,199300.0,clean,automatic,rwd,full-size,sedan,white,nc
9299.0,2014.0,ford,edge,excellent,6 cylinders,gas,159697.0,clean,automatic,fwd,mid-size,SUV,silver,nc
6990.0,2011.0,chevrolet,malibu,excellent,4 cylinders,gas,125108.0,clean,automatic,fwd,mid-size,sedan,brown,nc
14995.0,2008.0,chevrolet,silverado,good,6 cylinders,gas,130000.0,clean,automatic,4wd,full-size,sedan,white,nc
6995.0,2001.0,ford,f-150,like new,6 cylinders,gas,212379.0,clean,automatic,rwd,full-size,truck,green,nc
37873.0,2017.0,chevrolet,silverado lt z71,good,6 cylinders,gas,1.0,clean,automatic,4wd,full-size,sedan,white,nc
20288.0,2015.0,mercedes-benz,glk,good,6 cylinders,gas,48889.0,clean,automatic,rwd,compact,SUV,red,nc
9998.0,2014.0,toyota,camry,good,6 cylinders,gas,93482.68528761623,clean,automatic,4wd,full-size,sedan,white,nc
21600.0,2018.0,mini,cooper s base,good,6 cylinders,other,20910.0,clean,automatic,fwd,full-size,coupe,green,nc
17300.0,2014.0,toyota,tacoma,good,6 cylinders,gas,128079.0,clean,automatic,4wd,full-size,sedan,white,nc
31873.0,2015.0,chevrolet,silverado 1500,good,6 cylinders,gas,1.0,clean,automatic,4wd,full-size,sedan,white,nc
13999.0,2014.0,acura,rdx technology,good,6 cylinders,gas,102632.0,clean,automatic,4wd,full-size,sedan,white,nc
16999.0,2013.0,dodge,durango r/t,good,6 cylinders,gas,119310.0,clean,automatic,4wd,full-size,sedan,white,nc
499.0,2018.0,chevrolet,camaro,like new,4 cylinders,gas,29051.0,clean,manual,rwd,full-size,coupe,red,nc
22450.0,2011.0,chevrolet,tahoe,excellent,8 cylinders,gas,135000.0,clean,automatic,4wd,full-size,SUV,white,nc
21900.0,2007.0,ram,2500,excellent,6 cylinders,diesel,191000.0,clean,automatic,4wd,full-size,truck,white,nc
38900.0,2018.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,23000.0,clean,automatic,4wd,full-size,truck,black,nc
10998.0,2011.0,nissan,quest,excellent,6 cylinders,gas,150730.0,clean,automatic,fwd,mid-size,mini-van,white,nc
22590.0,2013.0,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169.0,clean,other,4wd,full-size,pickup,silver,nc
17995.0,2017.0,honda,civic,good,6 cylinders,gas,26831.0,clean,automatic,4wd,full-size,sedan,white,nc
17990.0,2019.0,kia,soul wagon 4d,good,6 cylinders,gas,14814.0,clean,other,fwd,full-size,wagon,red,nc
25990.0,2018.0,lincoln,mkz reserve sedan 4d,good,6 cylinders,gas,9175.0,clean,automatic,fwd,full-size,sedan,black,nc
23998.0,2015.0,chevrolet,silverado 4x4,like new,8 cylinders,gas,1.0,clean,automatic,4wd,full-size,truck,grey,nc
36900.0,2017.0,toyota,tundra limited,like new,8 cylinders,gas,66500.0,clean,automatic,4wd,full-size,truck,white,nc
39590.0,2020.0,ford,mustang gt coupe 2d,good,6 cylinders,other,2516.0,clean,other,4wd,full-size,coupe,black,nc
12931.0,2014.0,hyundai,azera,good,6 cylinders,gas,90050.0,clean,automatic,fwd,full-size,sedan,black,nc
23590.0,2015.0,buick,enclave premium sport,good,6 cylinders,gas,79136.0,clean,other,fwd,full-size,other,white,nc
14998.0,2015.0,mercedes-benz,b-class,good,6 cylinders,electric,26803.0,clean,automatic,fwd,mid-size,SUV,blue,nc
23988.0,2006.0,gmc,c5500 ladder bucket truck,excellent,8 cylinders,gas,277450.0,clean,automatic,rwd,full-size,truck,white,nc
19694.0,2014.0,bmw,5 series,good,6 cylinders,gas,68990.0,clean,automatic,rwd,mid-size,sedan,silver,nc
3000.0,2007.0,ford,2007 Mazdaspeed6 GT,fair,4 cylinders,gas,179000.0,clean,manual,4wd,mid-size,sedan,silver,nc
11873.0,2014.0,honda,civic,excellent,4 cylinders,gas,95330.0,clean,automatic,4wd,compact,sedan,silver,nc
14495.0,2019.0,nissan,sentra s,good,6 cylinders,gas,20000.0,clean,manual,fwd,full-size,sedan,black,nc
2499.0,2010.0,chevrolet,malibu,good,4 cylinders,gas,200000.0,clean,automatic,fwd,mid-size,sedan,silver,nc
20990.0,2018.0,volkswagen,passat 2.0t se sedan,good,6 cylinders,other,11330.0,clean,other,fwd,full-size,sedan,blue,nc
6800.0,2003.0,gmc,denali,good,8 cylinders,gas,151000.0,clean,automatic,rwd,compact,SUV,black,nc
30990.0,2018.0,audi,a5 premium plus sedan 4d,good,6 cylinders,gas,47298.0,clean,other,4wd,full-size,sedan,white,nc
5000.0,2010.0,volkswagen,routan se minivan,excellent,6 cylinders,gas,164843.0,clean,automatic,4wd,full-size,van,white,nc
49995.0,2015.0,ford,f650 crew cab,good,6 cylinders,diesel,92178.0,clean,automatic,4wd,full-size,sedan,white,nc
8950.0,2010.0,nissan,xterra,excellent,6 cylinders,gas,133700.0,clean,automatic,4wd,full-size,SUV,white,nc
17974.0,2018.0,nissan,rogue sport,excellent,4 cylinders,gas,40000.0,clean,automatic,4wd,compact,SUV,black,nc
38990.0,2020.0,dodge,charger r/t sedan 4d,good,8 cylinders,gas,4352.0,clean,other,rwd,full-size,sedan,silver,nc
24990.0,2013.0,gmc,sierra 1500 extended cab sle,good,8 cylinders,gas,70559.0,clean,other,4wd,full-size,pickup,black,nc
13998.0,2011.0,chevrolet,tahoe,good,6 cylinders,gas,93482.68528761623,clean,automatic,4wd,full-size,sedan,white,nc
5000.0,1996.0,ram,1500 4x4,excellent,8 cylinders,gas,236000.0,clean,automatic,4wd,full-size,pickup,blue,nc
27250.0,2005.0,ford,f-150,excellent,8 cylinders,diesel,129000.0,clean,automatic,4wd,full-size,sedan,blue,nc
17990.0,2013.0,infiniti,jx jx35 sport utility,good,6 cylinders,gas,89774.0,clean,other,fwd,full-size,SUV,white,nc
21995.0,2018.0,toyota,camry,excellent,6 cylinders,gas,84252.0,clean,automatic,fwd,full-size,sedan,black,nc
19990.0,2017.0,toyota,tacoma,excellent,4 cylinders,gas,88000.0,clean,automatic,rwd,full-size,pickup,white,nc
7290.0,2013.0,kia,f-150,good,6 cylinders,gas,175987.0,clean,automatic,4wd,full-size,sedan,white,nc
1800.0,2009.0,honda,accord ex,good,4 cylinders,gas,142503.0,clean,automatic,fwd,full-size,sedan,green,nc
12590.0,2015.0,chevrolet,spark ev 1lt hatchback,good,6 cylinders,electric,35736.0,clean,other,fwd,full-size,hatchback,silver,nc
6500.0,2009.0,hyundai,santa fe,good,6 cylinders,gas,118500.0,clean,automatic,4wd,full-size,SUV,blue,nc
2000.0,2005.0,bmw,x5,fair,6 cylinders,gas,217000.0,clean,automatic,4wd,mid-size,SUV,white,nc
27481.0,2013.0,chevrolet,silverado 1500 crew cab,excellent,6 cylinders,gas,133141.0,clean,automatic,4wd,full-size,pickup,black,nc
39590.0,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,1988.0,clean,other,rwd,full-size,coupe,black,nc
5999.0,2010.0,kia,forte koup,good,4 cylinders,gas,134014.0,clean,other,rwd,mid-size,coupe,blue,nc
30590.0,2018.0,infiniti,q50 3.0t sport sedan 4d,good,6 cylinders,gas,16778.0,clean,other,4wd,full-size,sedan,white,nc
3895.0,1998.0,ram,1500 ext cab,good,8 cylinders,gas,240000.0,clean,automatic,rwd,full-size,truck,white,nc
32998.0,2015.0,ram,pickup 2500,good,8 cylinders,gas,152724.0,clean,automatic,4wd,full-size,truck,black,nc
4500.0,2003.0,ford,f-150,excellent,8 cylinders,gas,143000.0,clean,manual,rwd,full-size,truck,red,nc
13995.0,2008.0,jeep,wrangler,good,6 cylinders,gas,131778.0,clean,manual,4wd,full-size,SUV,red,nc
3100.0,1999.0,nissan,frontier,good,6 cylinders,gas,284097.1667780378,salvage,automatic,4wd,full-size,pickup,red,nc
26990.0,2016.0,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230.0,clean,other,4wd,full-size,pickup,black,nc
14975.0,2013.0,bmw,x5,good,6 cylinders,gas,97195.0,clean,automatic,4wd,mid-size,SUV,silver,nc
7500.0,2009.0,ford,scion xb,like new,4 cylinders,gas,132000.0,lien,automatic,fwd,mid-size,sedan,silver,nc
13998.0,2010.0,chevrolet,silverado 1500 hybrid,good,8 cylinders,hybrid,149486.0,clean,automatic,rwd,full-size,truck,white,nc
17872.0,2014.0,bmw,5 series,good,6 cylinders,diesel,78313.0,clean,automatic,rwd,mid-size,sedan,black,nc
29590.0,2017.0,ford,expedition xlt sport,good,6 cylinders,gas,70760.0,clean,other,4wd,full-size,SUV,blue,nc
54995.0,2015.0,ford,super duty f-350 srw,excellent,8 cylinders,diesel,105525.0,clean,automatic,4wd,full-size,truck,black,nc
27590.0,2018.0,cadillac,xt5 sport utility 4d,good,6 cylinders,gas,34212.0,clean,other,fwd,full-size,other,silver,nc
26000.0,2020.0,dodge,journey crossroad,like new,6 cylinders,gas,14000.0,lien,automatic,fwd,mid-size,SUV,black,nc
14985.0,2015.0,chevrolet,equinox lt,like new,6 cylinders,gas,104051.0,clean,automatic,fwd,mid-size,SUV,white,nc
7000.0,2013.0,toyota,prius two hatchback 4d,excellent,4 cylinders,gas,156840.0,clean,automatic,fwd,mid-size,hatchback,silver,nc
12500.0,2002.0,mazda,mx-5 miata,like new,4 cylinders,gas,106000.0,clean,manual,rwd,sub-compact,convertible,yellow,nc
16949.0,2015.0,honda,cr-v ex-l navi,like new,4 cylinders,gas,110600.0,clean,automatic,fwd,mid-size,SUV,grey,nc
2800.0,2006.0,chevrolet,silverado,good,8 cylinders,gas,284097.1667780378,clean,automatic,4wd,full-size,sedan,grey,ne
7495.0,2011.0,ford,crown victoria,good,8 cylinders,gas,130739.0,clean,automatic,4wd,full-size,sedan,custom,ne
9800.0,2014.0,toyota,camry,excellent,4 cylinders,gas,76000.0,salvage,automatic,fwd,mid-size,sedan,red,ne
6995.0,2012.0,jeep,compass,excellent,4 cylinders,gas,149937.0,clean,automatic,4wd,full-size,SUV,black,ne
13995.0,2010.0,hyundai,genesis,good,6 cylinders,gas,130821.0,clean,automatic,4wd,full-size,other,black,ne
10500.0,2017.0,ford,fusion se,excellent,4 cylinders,gas,32445.0,clean,automatic,fwd,full-size,sedan,red,ne
9995.0,2014.0,chevrolet,malibu,good,6 cylinders,gas,72885.0,clean,automatic,4wd,full-size,sedan,white,ne
10495.0,2008.0,bmw,5-series,excellent,6 cylinders,gas,117864.0,clean,automatic,4wd,mid-size,sedan,white,nv
5550.0,2013.0,ford,fusion se,good,4 cylinders,gas,155233.0,clean,automatic,fwd,full-size,sedan,black,nv
6800.0,1989.0,ford,f450,good,6 cylinders,diesel,7500.0,clean,manual,4wd,full-size,sedan,white,nv
65767.67399166214,2011.4057730593681,ford,olet Silverado 2500HD,good,8 cylinders,diesel,16125.0,clean,automatic,4wd,full-size,pickup,red,nv
28990.0,2012.0,bmw,6 series 650i convertible 2d,good,8 cylinders,gas,41029.0,clean,other,rwd,full-size,other,white,nv
2600.0,2007.0,ford,hyudai elantra gls,good,5 cylinders,gas,91000.0,clean,automatic,fwd,full-size,sedan,green,nv
14995.0,1999.0,chevrolet,tahoe,good,8 cylinders,gas,135797.0,clean,automatic,4wd,full-size,truck,white,nv
11999.0,2008.0,ford,f-150 xlt,like new,8 cylinders,gas,135264.0,clean,automatic,rwd,full-size,truck,white,nv
23988.0,2020.0,toyota,camry le,good,6 cylinders,hybrid,68025.0,clean,automatic,4wd,full-size,sedan,white,nv
21988.0,2015.0,chevrolet,camaro ls,good,6 cylinders,gas,59166.0,clean,automatic,4wd,full-size,sedan,white,nv
6500.0,2012.0,honda,civic si,good,6 cylinders,gas,160000.0,rebuilt,manual,4wd,full-size,sedan,white,nv
1900.0,2001.0,toyota,sienna xle,fair,6 cylinders,gas,132000.0,clean,automatic,fwd,mid-size,van,custom,nv
28990.0,2018.0,subaru,brz limited coupe 2d,good,6 cylinders,gas,6334.0,clean,other,rwd,full-size,coupe,blue,nv
3700.0,2000.0,jeep,grand cherokee laredo,good,6 cylinders,gas,190.0,clean,automatic,rwd,full-size,sedan,white,nv
7700.0,2017.0,hyundai,accent,good,4 cylinders,gas,128000.0,clean,automatic,fwd,compact,sedan,white,nv
59980.0,1982.955724281848,ford,thunderbird,good,6 cylinders,gas,65503.0,clean,automatic,4wd,full-size,convertible,custom,nv
8995.0,2014.0,hyundai,elantra gt hatchback 4d,excellent,4 cylinders,gas,96200.0,clean,automatic,fwd,compact,hatchback,red,nv
19900.0,2004.0,ford,super duty f-250,good,8 cylinders,diesel,85555.0,clean,automatic,4wd,full-size,pickup,white,nv
21495.0,2018.0,mazda,cx-5,good,4 cylinders,gas,40600.0,clean,automatic,fwd,mid-size,SUV,custom,nv
33990.0,2020.0,lexus,nx 300 sport utility 4d,good,6 cylinders,gas,2403.0,clean,other,fwd,full-size,hatchback,silver,nv
399.0,2011.0,chevrolet,camaro,good,6 cylinders,gas,115011.0,clean,automatic,rwd,mid-size,coupe,grey,nv
16999.0,2013.0,bmw,3 series,good,6 cylinders,gas,85288.0,clean,automatic,4wd,full-size,sedan,blue,nv
37990.0,2018.0,bmw,x5 xdrive35i sport utility,good,6 cylinders,gas,27277.0,clean,automatic,4wd,full-size,other,silver,nv
9990.0,2008.0,toyota,highlander,excellent,6 cylinders,gas,140790.0,clean,automatic,fwd,full-size,SUV,yellow,nv
50000.0,2005.0,ford,Lotus Elise,like new,4 cylinders,gas,38528.0,clean,manual,rwd,compact,convertible,green,nv
19999.0,2013.0,ram,1500 regular cab,good,8 cylinders,gas,88756.0,clean,automatic,4wd,full-size,pickup,silver,nv
12195.0,2005.0,chevrolet,avalanche 1500 ls 4dr 1500 ls crew cab sb,good,8 cylinders,other,172007.0,clean,automatic,rwd,full-size,pickup,blue,nv
23985.0,2020.0,mazda,cx-5,good,4 cylinders,gas,31657.0,clean,automatic,fwd,mid-size,SUV,custom,nv
38985.0,2020.0,ford,explorer,good,4 cylinders,gas,27400.0,clean,automatic,rwd,full-size,SUV,silver,nv
19999.0,2017.0,toyota,camry,good,4 cylinders,gas,36338.0,clean,automatic,fwd,mid-size,sedan,red,nv
6500.0,2001.0,ford,thomas school bus,good,6 cylinders,diesel,200000.0,clean,automatic,4wd,full-size,sedan,yellow,nj
6495.0,2012.0,mazda,mazda3,good,4 cylinders,gas,120000.0,clean,automatic,fwd,full-size,sedan,grey,nj
4000.0,2003.0,ford,f250 lariat,fair,8 cylinders,gas,157500.0,clean,automatic,4wd,full-size,pickup,grey,nj
6775.0,2014.0,hyundai,sonata - gls,excellent,4 cylinders,gas,150000.0,clean,automatic,fwd,full-size,sedan,silver,nj
3300.0,2000.0,ford,f-150,good,6 cylinders,gas,183000.0,clean,automatic,4wd,full-size,sedan,white,nj
9800.0,2016.0,chevrolet,equinox,good,4 cylinders,gas,140536.0,clean,automatic,fwd,full-size,SUV,silver,nj
5900.0,2012.0,nissan,altima,good,4 cylinders,gas,110029.0,clean,automatic,fwd,full-size,sedan,white,nj
3500.0,2003.0,ford,explorer sport trac,fair,6 cylinders,gas,200000.0,clean,automatic,4wd,mid-size,pickup,silver,nj
8995.0,2014.0,kia,optima,good,4 cylinders,gas,89560.0,clean,automatic,fwd,full-size,sedan,custom,nj
7995.0,2010.0,mercedes-benz,c-class,good,6 cylinders,gas,104496.0,clean,automatic,4wd,full-size,sedan,silver,nj
5900.0,2010.0,mazda,mazda3,good,4 cylinders,gas,124010.0,clean,automatic,fwd,full-size,sedan,black,nj
9250.0,2013.0,lincoln,mkz,excellent,4 cylinders,hybrid,74900.0,clean,automatic,fwd,mid-size,sedan,black,nj
10500.0,2009.0,ford,f-150,excellent,8 cylinders,gas,185322.0,clean,automatic,4wd,full-size,sedan,blue,nj
5200.0,1982.955724281848,ford,velorex oscar,good,6 cylinders,gas,20000.0,clean,manual,4wd,full-size,sedan,white,nj
3500.0,2003.0,jeep,f-150,good,6 cylinders,gas,160000.0,clean,automatic,fwd,full-size,sedan,white,nj
22995.0,2018.0,subaru,outback,good,6 cylinders,gas,43072.0,clean,automatic,4wd,full-size,sedan,white,nj
16950.0,2019.0,toyota,rav4,good,4 cylinders,gas,62507.0,salvage,automatic,fwd,mid-size,SUV,red,nj
4500.0,2009.0,audi,a4 quattro s-line,good,4 cylinders,gas,141000.0,clean,automatic,4wd,full-size,convertible,grey,nj
18299.0,2017.0,toyota,rav4,like new,6 cylinders,gas,64000.0,clean,automatic,4wd,full-size,sedan,white,nj
6200.0,2007.0,bmw,335i,excellent,6 cylinders,gas,170000.0,clean,manual,rwd,full-size,sedan,silver,nj
32000.0,2016.0,honda,odyssey,excellent,6 cylinders,gas,33260.0,clean,automatic,4wd,full-size,mini-van,grey,nj
13985.0,2017.0,cadillac,xts,like new,6 cylinders,gas,102913.0,clean,automatic,fwd,full-size,sedan,black,nj
23990.0,2007.0,chevrolet,silverado 3500 classic,good,8 cylinders,gas,32853.0,clean,automatic,rwd,full-size,truck,white,nj
15995.0,2019.0,kia,soul ev,good,6 cylinders,electric,11219.0,clean,automatic,4wd,full-size,sedan,white,nj
16500.0,2005.0,ford,Van Hool C2045,fair,6 cylinders,diesel,125738.0,clean,automatic,4wd,full-size,sedan,white,nj
19999.0,2018.0,mercedes-benz,cla-class,good,6 cylinders,gas,43464.0,clean,automatic,4wd,full-size,coupe,white,nj
3300.0,2005.0,jeep,liberty,good,6 cylinders,gas,176018.0,clean,automatic,4wd,full-size,SUV,brown,nj
17750.0,2007.0,ford,f-350.,good,8 cylinders,diesel,220000.0,clean,automatic,4wd,full-size,pickup,white,nj
3000.0,2004.0,audi,a8,good,6 cylinders,gas,98500.0,clean,automatic,4wd,full-size,sedan,blue,nj
13590.0,2015.0,chevrolet,spark ev 2lt hatchback,good,6 cylinders,hybrid,41899.0,clean,other,fwd,full-size,hatchback,black,nj
22990.0,2014.0,lexus,gs 350 sedan 4d,good,6 cylinders,gas,53050.0,clean,automatic,rwd,full-size,sedan,white,nj
34990.0,2013.0,jeep,wrangler unlimited rubicon,good,6 cylinders,other,24423.0,clean,other,4wd,full-size,other,black,nj
8500.0,2012.0,nissan,rogue sv,excellent,4 cylinders,gas,93000.0,clean,automatic,4wd,full-size,SUV,grey,nj
28995.0,2011.0,ford,f-350,good,6 cylinders,other,80099.0,clean,automatic,4wd,full-size,other,white,nj
3250.0,2004.0,saturn,ion sedan,excellent,4 cylinders,gas,117000.0,clean,automatic,fwd,full-size,sedan,blue,nj
15495.0,2015.0,mercedes-benz,c-class,excellent,4 cylinders,gas,84535.0,clean,automatic,4wd,full-size,other,blue,nj
34950.0,2015.0,audi,a8 l,good,6 cylinders,gas,50800.0,clean,automatic,4wd,full-size,other,white,nj
24995.0,2018.0,mercedes-benz,glc-class,good,6 cylinders,gas,51341.0,clean,automatic,4wd,full-size,SUV,black,nj
9900.0,2010.0,subaru,impreza wrx,like new,4 cylinders,gas,147000.0,clean,manual,4wd,full-size,sedan,silver,nj
28985.0,2017.0,honda,ridgeline,good,6 cylinders,gas,70979.0,clean,automatic,4wd,full-size,other,blue,nj
2499.0,2005.0,dodge,stratus,good,6 cylinders,other,138658.0,clean,automatic,4wd,full-size,sedan,white,nj
12300.0,2016.0,mitsubishi,outlander se,excellent,4 cylinders,gas,107071.0,clean,automatic,4wd,full-size,SUV,silver,nj
5500.0,2002.0,ford,f250,good,6 cylinders,gas,138000.0,clean,automatic,4wd,full-size,sedan,white,nj
2700.0,2005.0,audi,a4,good,4 cylinders,gas,186370.0,clean,automatic,4wd,mid-size,sedan,grey,nj
5995.0,2012.0,ford,edge se,like new,6 cylinders,gas,161000.0,clean,automatic,4wd,full-size,sedan,white,nj
6990.0,2014.0,nissan,altima,good,6 cylinders,gas,116137.0,clean,automatic,fwd,full-size,sedan,white,nj
12500.0,2004.0,ford,f350 super duty diesel,good,6 cylinders,diesel,109000.0,clean,automatic,4wd,full-size,sedan,white,nj
17995.0,2013.0,audi,s5 prestige convertible 2d,excellent,6 cylinders,gas,70000.0,salvage,automatic,4wd,full-size,convertible,white,nj
8995.0,2010.0,subaru,forester,excellent,4 cylinders,gas,129488.0,clean,automatic,4wd,full-size,SUV,green,nj
7000.0,2011.0,jeep,compass,good,6 cylinders,gas,145000.0,clean,automatic,4wd,full-size,SUV,white,nj
18900.0,2018.0,toyota,prius prime,excellent,4 cylinders,hybrid,2700.0,rebuilt,automatic,fwd,compact,hatchback,white,nj
29590.0,2017.0,ford,expedition xlt sport,good,6 cylinders,gas,70760.0,clean,other,4wd,full-size,SUV,blue,nj
16885.0,2014.0,ford,explorer,good,6 cylinders,gas,82213.0,clean,automatic,4wd,full-size,SUV,white,nj
19999.0,2018.0,mercedes-benz,cla-class,good,6 cylinders,gas,43464.0,clean,automatic,4wd,full-size,coupe,white,nj
18985.0,2016.0,audi,q5,good,6 cylinders,gas,87168.0,clean,automatic,4wd,full-size,other,black,nj
18995.0,2017.0,toyota,86,good,6 cylinders,gas,35287.0,clean,manual,4wd,full-size,sedan,white,nj
5499.0,2013.0,chevrolet,spark,excellent,4 cylinders,gas,138128.0,clean,automatic,fwd,full-size,hatchback,custom,nj
5150.0,2011.0,volkswagen,golf,good,6 cylinders,gas,111000.0,clean,automatic,4wd,full-size,sedan,white,nj
